Random waveform, supplied seed
Total number of intervals = 1000 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289$
Average QPS expected = 51604
Timestamp start: 1684518592525
Timestamp end: 1684519593311

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      470.2   621.4   173.5   219.9   233.2   389.7   510.3   566.8   604.6   648.8   712.6   821.7  1327.1  5934.7 31286.1  30835.0    31016
read      477.6   792.7   173.5   220.3   233.4   354.9   461.2   531.6   580.5   636.8   717.3   911.0  1745.4  8234.6 32200.3  47481.0    47394
read      381.7   374.3   173.5   221.8   235.9   337.3   396.6   432.7   460.5   494.8   540.6   613.8   810.4  5377.8  9606.5  95536.0    95335
read      669.5  2013.8   187.4   252.2   278.7   396.8   453.1   483.5   506.2   537.5   585.5   846.1  6854.0 31125.8 32384.4   5224.0     5252
read      449.7   818.4   173.5   220.5   233.6   338.3   410.2   464.3   510.6   567.0   635.5   809.8  1747.2  8676.7 32865.1  64759.0    65908
read      608.9  1371.5   173.5   226.2   243.4   429.0   536.9   588.1   622.9   663.6   717.1   831.4  6514.7 18606.8 35540.0  17055.0    16889
read      485.9   890.9   173.5   220.2   233.5   352.2   459.2   529.3   573.5   622.8   686.8   839.9  2644.2 11349.6 35515.0  43081.0    42912
read      368.5   444.2   173.5   219.5   231.3   318.3   370.3   403.1   430.0   462.9   506.7   580.7   841.3  5411.8 27896.8  99662.0    99898
read      536.6   951.9   173.5   221.2   236.6   403.6   517.6   574.5   616.1   667.9   737.4   858.8  3951.7 10160.7 35623.7  26459.0    26385
read      559.0  1048.6   173.5   223.0   240.6   421.6   544.7   608.5   649.8   698.1   748.2   845.2  5297.6  8555.9 36659.4  22720.0    22616
read      448.6   957.7   173.5   218.8   231.0   338.9   428.9   495.4   540.9   589.1   645.0   738.8  1444.5 12512.1 30896.7  50266.0    50605
read      402.7   537.0   173.5   224.6   239.3   344.9   409.5   448.9   477.5   512.7   559.9   635.8   941.9  6677.6 29294.9  91029.0    90283
read      507.0   925.9   173.5   222.6   239.4   422.8   536.7   593.4   631.8   678.9   738.0   834.4  1194.7  9292.1 39640.6  26306.0    26273
read      469.5   840.4   173.5   216.4   229.2   338.5   431.8   498.9   544.4   593.9   661.5   803.7  2505.3  9161.3 30201.9  48196.0    48521
read      424.8   571.5   173.5   221.1   234.1   341.5   455.6   517.5   551.7   586.9   628.2   688.3   948.6  6861.2 35540.5  34102.0    34058
read      381.8   543.1   173.5   216.4   228.0   316.3   373.0   411.7   445.6   489.1   543.3   619.1  1036.6  6435.4 28843.5  75700.0    75648
read      526.1  1101.4   173.5   225.7   242.5   424.6   530.1   577.0   610.9   652.3   705.9   794.3  2039.5 21694.4 41091.0  19269.0    19482
read      620.3  1619.8   173.5   224.2   241.7   439.9   544.4   591.4   622.4   656.8   698.7   801.3  5879.5 30066.7 53658.4  15130.0    15054
read      450.1   731.8   173.5   220.8   234.6   342.0   411.8   463.3   506.2   562.2   641.8   857.0  1866.1  8785.6 31751.9  75261.0    75754
read      567.9  1308.7   173.5   253.9   278.0   404.4   459.3   488.1   506.9   534.2   571.5   671.3  7158.6 20120.8 32271.4   5247.0     5187
read      618.9  1320.2   173.5   231.1   251.5   453.9   567.0   623.9   661.1   700.9   747.0   851.0  7739.8 18678.2 35517.8  17213.0    17656
read      482.9   841.4   173.5   228.7   246.6   367.5   425.0   462.6   494.2   536.1   602.1   861.7  2010.6 10033.1 31454.2  95501.0    96343
read      418.1   371.7   173.5   220.5   233.7   347.8   453.7   519.6   558.8   598.8   640.1   700.6   966.3  5485.2 10074.7  36431.0    36665
read      378.9   364.9   173.5   221.7   235.4   333.1   392.4   429.5   459.3   497.5   545.6   623.4   873.4  4838.7  9964.9  85171.0    85269
read      418.8   374.7   173.5   226.1   241.3   363.6   482.6   541.1   575.9   611.0   648.7   704.2   829.7  1091.2 10743.9  32044.0    31525
read      392.8   333.5   173.5   223.4   237.4   339.5   410.5   460.1   500.9   548.1   603.2   676.0   897.2  4123.3  9283.9  61924.0    61798
read      456.6   321.6   187.4   241.2   260.4   440.5   502.4   531.9   551.2   575.9   605.6   660.4  1036.6  4351.2  9786.6  12283.0    12253
read      477.7   787.0   173.5   224.9   240.0   372.1   494.6   541.4   572.1   605.4   644.1   722.6  2201.9  9436.5 30995.7  25378.0    25710
read      373.2   356.7   160.7   220.4   232.5   322.3   381.0   420.5   453.2   494.4   548.6   629.6   866.4  4504.6 12282.7  79854.0    79937
read      433.2   344.7   187.4   248.7   270.2   404.7   459.6   486.1   503.9   527.0   554.4   610.2   962.2  8260.8  9702.1   7253.0     7271
read      392.1   389.2   173.5   223.0   237.5   338.5   402.3   444.3   475.7   514.9   568.6   659.8  1116.0  3337.6 12487.6  84476.0    85861
read      361.0   177.9   173.5   221.8   235.5   327.2   384.6   420.3   447.6   479.9   524.2   592.4   740.5  1677.4  6381.6  91662.0    91467
read      369.1   200.7   160.7   220.5   233.6   327.8   392.7   435.2   469.5   510.1   560.7   629.9   755.3  1700.8  8960.0  72758.0    72217
read      425.6   282.0   173.5   226.1   242.3   368.7   486.4   539.4   571.1   603.6   641.1   699.8   880.6  2671.5  9976.8  30909.0    31080
read      408.7   377.4   173.5   226.6   242.1   346.8   414.2   458.5   493.1   537.0   593.1   690.3  1295.8  4058.7 13769.8  76942.0    76878
read      376.0   281.9   173.5   224.3   238.6   333.7   393.4   433.4   464.3   502.9   552.6   628.2   807.8  2831.7  7875.5  84991.0    84584
read      460.9   347.2   187.4   241.4   260.4   446.4   514.4   543.4   564.3   587.0   622.1   684.6   922.8  6329.0  9437.7  12380.0    12492
read      420.0   530.0   173.5   225.8   240.6   348.1   431.6   485.7   527.8   576.0   631.3   710.5  1002.5  6749.4 28940.8  56846.0    57106
read      380.5   310.5   173.5   227.8   242.9   342.1   400.4   437.8   466.5   502.5   549.9   626.8   869.4  2106.6  5275.4  96433.0    96245
read      460.9   304.4   187.4   258.7   285.5   442.9   494.0   518.5   536.4   556.9   588.0   643.7  1084.6  3740.9  9734.0   6833.0     6791
read      375.2   279.1   173.5   223.4   238.0   330.7   388.0   425.0   453.8   489.5   537.9   614.1   896.1  3415.1 12280.8  89824.0    90728
read      479.4   670.5   187.4   265.9   295.5   420.2   471.4   497.1   514.6   537.4   567.5   619.2  1193.0 12296.8 12853.9   5176.0     5151
read      370.5   197.3   173.5   224.3   238.6   335.5   395.7   433.8   463.4   500.0   546.6   616.6   763.3  1663.5 10463.0  82075.0    82969
read      424.4   256.4   173.5   228.1   244.1   367.1   462.2   526.4   569.2   613.4   663.3   735.0   926.1  3353.9  9636.5  42467.0    42635
read      375.3   205.9   173.5   227.2   243.0   341.9   400.6   437.2   465.4   498.7   541.1   609.2   787.6  1614.7 10470.3  99401.0    99337
read      381.1   204.1   173.5   227.8   243.6   346.9   407.2   445.0   471.8   506.9   551.2   621.9   790.2  1887.9 10323.8  94819.0    95192
read      394.8   325.7   173.5   226.7   241.7   344.6   414.8   461.6   498.1   541.0   594.7   675.0   862.5  2579.8 16727.8  69453.0    69200
read      416.6   219.7   173.5   230.4   245.9   368.2   453.8   510.7   555.1   605.0   658.5   730.3   869.4  1435.3  7944.8  49672.0    49459
read      441.6   324.7   173.5   230.9   247.6   382.5   512.1   564.8   596.9   628.6   667.6   729.4   935.9  4462.9 10700.7  29083.0    29055
read      401.1   230.4   173.5   228.1   243.5   352.5   425.0   472.1   509.7   556.3   615.2   693.2   891.8  2430.4  8470.4  64390.0    64324
read      464.7   570.0   187.4   269.8   299.3   439.1   488.0   511.6   531.0   550.4   578.8   620.4   758.1  7665.3 28824.3   5786.0     5705
read      398.0   271.0   173.5   230.2   246.1   351.1   419.1   461.8   494.2   531.8   578.8   653.8   955.4  3907.7 10409.9  84261.0    84816
read      450.3   232.4   173.5   236.9   253.9   408.9   537.5   584.0   614.0   645.6   683.5   738.7   870.6  1302.5  4974.2  24076.0    23714
read      394.4   378.6   173.5   227.2   242.2   343.9   411.9   457.0   492.3   535.3   590.3   673.9   893.9  3944.4 16968.6  73904.0    74116
read      461.7   297.9   173.5   237.6   254.6   442.3   544.2   584.2   610.6   638.2   674.6   726.6   891.3  2754.4 12433.6  20081.0    19948
read      426.5   346.6   173.5   229.6   245.3   361.5   459.7   525.9   571.8   620.1   674.3   748.6   944.5  4130.2 16012.2  44281.0    44213
read      441.0   191.1   173.5   233.9   251.6   424.5   525.4   564.4   588.7   616.9   648.8   696.7   801.7  1819.1  3779.0  19702.0    19454
read      485.1   726.6   187.4   262.5   288.1   451.2   497.8   521.5   538.4   558.6   587.3   629.3   760.3 15585.4 20274.9   7273.0     7190
read      429.4   365.5   173.5   231.4   247.6   381.8   467.6   518.3   555.3   597.3   647.7   726.7   926.2  2924.1 17437.2  47238.0    47657
read      433.9   275.6   173.5   232.1   248.7   381.5   473.7   530.5   571.1   615.7   669.1   742.1   957.1  2674.4 12094.1  44357.0    44399
read      459.0   404.5   187.4   261.6   288.9   436.9   483.3   506.5   525.6   546.0   575.6   624.3   898.2  7669.2 15479.7   6559.0     6481
read      460.4   591.1   173.5   263.4   291.4   419.3   470.5   496.4   513.5   534.8   560.8   605.2   727.7  9288.4 17197.6   5750.0     5807
read      371.8   175.9   173.5   224.1   238.5   335.1   397.9   437.7   468.5   505.2   551.5   625.8   783.4  1299.5  5527.5  81733.0    83137
read      458.5   366.7   187.4   252.0   274.8   452.7   506.7   532.0   547.9   571.6   598.6   644.8   779.7  5060.7 19047.4   9540.0     9580
read      426.9   319.1   173.5   228.0   244.0   370.9   475.2   536.4   575.0   615.4   662.7   728.4   892.1  3075.8 14655.9  37333.0    37385
read      442.3   367.2   173.5   232.1   248.3   382.5   497.5   557.7   595.5   634.8   682.9   751.4   935.7  4563.6 12571.5  33599.0    33706
read      429.3   247.8   173.5   230.4   246.6   374.4   485.7   544.4   579.9   617.1   660.4   722.5   864.1  3793.5  8625.9  35050.0    35204
read      412.6   228.2   173.5   228.0   243.3   359.8   443.8   499.8   541.8   590.3   644.1   718.1   911.5  2354.5  6967.4  50206.0    50438
read      415.1   333.3   173.5   226.9   242.0   360.1   444.4   500.4   543.3   590.9   643.2   714.3   900.2  3995.2 10290.2  49093.0    48878
read      420.5   351.1   173.5   226.1   241.1   359.4   452.2   515.7   556.8   603.3   650.6   718.4   913.7  4388.7 12846.3  42905.0    42682
read      437.6   268.9   173.5   228.5   244.6   383.6   514.1   564.9   596.6   627.0   666.0   725.5   866.1  4123.8  9321.0  27359.0    27416
read      391.2   271.5   173.5   224.4   238.5   343.0   413.9   461.1   497.8   542.2   599.3   677.5   858.8  2728.6 13354.7  64514.0    64424
read      392.2   285.2   173.5   225.3   240.0   345.0   417.8   466.1   503.9   548.2   601.5   675.6   851.3  2033.5 16100.7  64220.0    64364
read      453.1   483.7   187.4   268.0   294.7   415.9   466.0   490.4   506.0   526.5   548.6   604.0   767.3  9586.7 11715.1   5509.0     5481
read      444.8   314.9   173.5   236.3   254.0   401.7   503.9   550.4   582.3   617.8   659.3   720.3   903.8  3646.3 12605.6  26215.0    26227
read      444.0   220.4   173.5   237.7   256.9   408.4   508.1   556.5   585.8   618.8   657.8   718.8   866.8  1877.1  7415.1  26509.0    26586
read      376.8   202.8   160.7   225.3   239.7   338.3   401.0   438.8   470.5   507.9   558.6   635.1   825.1  1575.0  9132.8  85647.0    86286
read      438.7   422.8   173.5   228.3   244.7   389.6   510.6   553.8   583.3   614.1   647.9   701.6   853.8  4060.8 24655.9  24322.0    24452
read      431.9   213.3   173.5   230.3   246.3   381.9   510.3   560.3   590.7   623.7   661.0   712.2   838.7  1728.8  8342.0  26885.0    26832
read      435.6   237.6   173.5   228.5   244.5   375.7   509.8   568.8   603.4   637.9   676.5   731.0   860.9  2433.7  6459.1  30171.0    29795
read      427.7   412.0   173.5   228.0   243.2   363.8   452.9   513.9   557.1   605.9   661.0   734.1   942.2  6036.0 12778.1  45757.0    46224
read      405.9   432.8   173.5   226.3   241.6   350.1   418.5   459.8   491.4   530.5   582.5   667.9  1025.9  5502.3 16019.1  84167.0    84587
read      398.9   360.1   173.5   223.4   237.7   343.6   416.4   463.6   500.8   546.9   599.6   676.3   863.8  5201.8 10528.6  63279.0    63389
read      410.0   372.3   173.5   222.1   235.6   338.7   421.0   491.7   539.0   586.8   635.2   699.9   973.6  5374.1  7918.9  47305.0    46953
read      386.5   526.3   173.5   223.5   237.8   337.2   397.8   436.0   465.1   500.0   544.3   612.8   799.3  6268.2 20484.6  90739.0    90536
read      484.3   435.4   187.4   240.6   259.6   464.9   529.2   559.0   580.6   605.1   634.9   698.4  1736.0  5462.9 13732.8  12559.0    12508
read      464.7   610.6   173.5   226.9   242.4   370.8   479.2   545.1   587.8   632.4   683.6   780.4  1695.9  5080.7 27529.8  38580.0    38491
read      395.5   246.7   173.5   228.6   244.4   353.0   415.7   453.5   481.9   517.6   565.4   641.2  1071.0  3227.7  7954.0  97647.0    97806
read      448.2   309.1   187.4   239.0   257.5   440.1   502.8   531.2   549.3   574.4   604.3   660.2  1073.9  2834.7 12542.3  11713.0    11813
read      445.1   472.7   173.5   227.3   242.8   371.1   475.7   538.7   580.0   623.0   672.9   749.0  1302.5  6546.9  8058.6  39350.0    39665
read      406.4   312.4   173.5   223.6   237.7   345.1   427.0   488.3   530.9   577.4   630.5   701.6  1061.6  3430.6  5957.3  53421.0    53571
read      407.7   429.4   173.5   225.6   240.3   348.5   423.1   471.2   508.3   552.0   606.2   681.1   982.0  5191.4 12171.1  63353.0    63215
read      370.0   206.1   173.5   221.6   234.8   327.7   387.7   427.2   457.7   496.4   548.3   625.8   788.0  3442.0  5406.9  78728.0    78767
read      452.9   279.8   187.4   244.8   265.2   445.2   498.4   524.0   541.6   565.0   594.2   645.0   959.1  4353.8  8234.6   8534.0     8615
read      408.5   432.1   173.5   224.7   239.1   344.4   418.0   465.6   502.3   546.9   605.4   690.0  1111.2  5231.8 14849.0  67742.0    67903
read      478.0   504.3   173.5   230.2   246.3   447.5   526.4   558.8   579.9   604.3   636.6   696.0  1438.1  6901.9 17160.1  16326.0    16398
read      419.8   345.8   173.5   225.1   239.8   355.1   436.6   496.6   540.5   590.9   648.6   734.9  1276.0  3502.0 11208.8  53879.0    53434
read      446.5   422.5   173.5   225.7   242.1   372.4   490.2   559.1   601.2   640.4   686.2   751.6  1290.5  3965.7 23999.6  38048.0    38068
read      458.8   536.5   187.4   244.7   265.4   444.4   499.4   525.3   542.1   564.0   591.0   639.2   872.9  4733.8 35345.9   9218.0     9130
read      405.0   270.1   173.5   225.7   240.5   346.9   419.0   467.4   505.7   550.9   612.6   694.0  1151.6  4136.4  7575.9  68028.0    69227
read      458.5   499.3   173.5   227.9   243.5   372.3   491.7   558.7   599.2   641.8   693.9   784.2  1510.7  6724.6 28783.9  37902.0    37496
read      402.3   333.2   173.5   225.9   240.8   346.4   411.7   452.7   484.8   524.5   577.9   665.6  1284.7  4734.1  7801.5  83607.0    83925
read      414.2   342.5   173.5   224.6   239.5   354.1   440.8   499.7   542.0   588.1   637.8   706.8   941.2  5194.4  7977.1  51498.0    51037
read      475.2   802.5   173.5   225.1   240.1   361.0   486.6   549.6   587.2   624.3   670.1   746.8  1900.4 10414.6 32053.4  33680.0    33690
read      420.3   413.3   173.5   222.2   235.8   343.7   425.4   488.9   535.8   584.6   637.4   722.0  1253.9  7048.8  8734.9  51067.0    51474
read      383.0   269.7   173.5   221.5   234.6   333.0   396.0   437.2   469.8   511.2   564.1   640.4   960.6  3743.9  6952.2  73497.0    73708
