Random waveform, supplied seed
Total number of intervals = 1000 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289$
Average QPS expected = 51604
Timestamp start: 1684520016986
Timestamp end: 1684521017880

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      442.1   495.0   173.5   223.3   238.3   365.2   480.4   540.5   576.3   613.6   655.9   718.5  1325.9  6207.4 17363.2  31603.0    31525
read      392.3   233.0   160.7   223.3   238.0   346.7   421.2   471.3   508.9   551.1   606.0   678.0   838.9  2443.5  8760.0  61860.0    61798
read      452.2   393.9   173.5   231.9   250.2   413.1   480.7   508.4   530.4   553.6   585.3   643.3  1835.5  5381.5  7473.9  12233.0    12253
read      444.0   633.3   173.5   222.2   236.4   364.4   480.7   532.3   562.7   593.3   631.5   691.5  1187.6  7830.0 30459.0  25717.0    25710
read      422.4   456.0   173.5   223.8   239.2   351.8   421.6   466.2   503.1   549.9   616.0   732.0  1573.9  5372.2  9492.2  80146.0    79937
read      440.3   386.7   187.4   252.4   279.5   411.0   460.0   486.6   504.1   526.6   552.8   613.0   887.5  6200.3 17968.2   7180.0     7271
read      375.8   297.8   173.5   219.4   232.2   328.0   387.9   427.3   460.2   500.2   550.5   633.4   875.0  4130.4 11261.5  85126.0    85861
read      364.5   173.2   160.7   220.5   234.0   329.3   387.5   424.1   453.0   488.4   535.6   611.0   808.9  1611.2  5095.7  91757.0    91467
read      409.8   586.3   160.7   220.1   233.6   335.8   401.3   447.4   482.7   525.5   582.7   674.3  1352.0  8778.0 29580.3  72397.0    72217
read      440.9   371.1   173.5   225.1   240.7   374.0   498.2   558.3   593.1   627.9   671.0   736.2   930.8  4848.1 12391.6  30958.0    31080
read      389.9   347.9   160.7   222.7   237.6   339.8   405.7   449.9   483.9   527.7   583.8   667.0   864.8  4400.8 12276.3  76736.0    76878
read      376.7   220.5   173.5   223.6   237.8   339.1   401.3   440.0   470.0   507.6   556.0   629.1   805.6  2145.1  8396.7  84401.0    84584
read      442.5   278.8   173.5   235.0   253.2   436.8   506.0   535.1   554.6   580.8   612.3   659.3   785.2  4939.9  8089.3  12480.0    12492
read      401.6   219.4   160.7   224.5   239.6   355.9   435.0   487.3   526.7   572.8   626.2   696.8   862.7  1727.5  9332.5  56868.0    57106
read      365.6   201.3   173.5   222.9   237.4   331.9   387.9   423.8   451.6   485.0   530.9   601.1   761.2  1567.3  9401.3  96559.0    96245
read      448.6   407.5   173.5   254.9   282.6   421.5   474.9   499.4   516.1   535.9   560.8   608.6   915.1  7736.4 15466.6   6668.0     6791
read      373.5   201.7   173.5   222.8   237.5   337.2   395.3   432.0   460.8   495.6   541.4   618.2   809.5  2236.6  9052.6  90163.0    90728
read      456.0   532.3   187.4   266.2   294.8   411.1   460.7   486.5   502.7   523.4   547.5   595.4   788.8 10073.8 14772.9   5236.0     5151
read      377.8   242.2   160.7   222.9   237.3   339.1   399.9   439.7   470.5   509.2   558.9   634.1   802.9  2054.6  7665.1  81453.0    82969
read      416.8   329.9   173.5   223.7   238.9   358.1   452.7   520.9   564.0   607.5   653.6   719.1   894.6  2215.9 16459.6  42725.0    42635
read      362.2   170.3   173.5   221.1   235.4   329.8   385.0   419.1   446.3   479.6   524.6   590.9   765.3  1611.4  6980.2  99730.0    99337
read      359.0   154.1   160.7   220.8   234.3   327.0   382.3   417.0   445.1   479.0   525.0   592.4   755.8  1310.4  4671.2  95513.0    95192
read      380.8   255.3   160.7   220.6   233.1   333.9   401.8   449.9   487.5   532.4   586.4   663.9   842.5  2213.0 11529.5  69099.0    69200
read      402.3   218.4   160.7   222.2   236.7   350.6   433.8   494.3   539.2   588.0   641.2   718.1   879.0  1336.2  9511.6  49762.0    49459
read      434.2   342.6   173.5   226.1   242.6   377.0   508.6   562.9   595.9   629.9   670.1   726.6   840.2  2143.6 12635.4  28792.0    29055
read      395.1   224.5   160.7   223.2   237.6   346.3   421.4   470.8   508.9   554.4   611.7   686.8   887.6  2524.3  9294.5  64152.0    64324
read      446.4   532.6   187.4   257.4   290.8   401.3   454.7   484.6   505.8   530.0   559.8   622.6   802.2  6237.1 31140.4   5744.0     5705
