minjingshi@client-measure-2dsc:~/memcache-perf-dynamic$ ./mcperf -s 10.0.16.5 -a 10.0.16.2 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1200 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 3274
Random waveform, supplied seed
Total number of intervals = 120 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791)
Average QPS expected = 51270
Timestamp start: 1684339213021
Timestamp end: 1684340413445

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      390.1   540.2   160.7   215.6   231.9   363.5   406.5   430.7   447.4   465.2   490.7   534.4   867.6  6726.6 30849.3  11818.8    11822
read      325.0   354.3   148.8   195.3   206.4   275.1   319.7   349.1   373.0   405.5   456.4   538.1   878.6  4473.6 11141.5  97383.2    97494
read      321.2   317.4   148.8   195.0   206.0   274.5   318.4   346.9   371.3   403.3   454.0   533.9   821.7  4154.0  9205.2  97329.1    97350
read      363.0   473.6   148.8   197.3   208.7   289.6   357.3   405.0   444.2   487.3   538.2   622.3  1173.3  5933.5 21729.2  55495.5    55460
read      328.1   321.5   148.8   195.0   206.1   276.7   325.8   360.2   388.8   427.5   479.8   565.2   888.9  4093.3  8619.3  85988.5    85984
read      332.6   328.5   148.8   195.5   206.6   278.3   329.2   365.3   395.3   435.5   489.6   574.0   927.5  4211.4 11426.9  82015.5    82043
read      372.3   459.1   148.8   198.0   209.6   294.6   367.7   418.6   457.2   500.1   551.1   639.9  1326.0  5726.3 13760.6  52912.0    52873
read      384.3   415.8   160.7   212.4   227.7   361.0   409.6   435.4   453.1   470.9   498.0   541.9   812.4  5924.4 14629.6  13901.6    13911
read      351.1   313.2   148.8   196.7   208.1   289.9   362.5   411.4   448.6   488.3   533.5   602.6   912.5  4049.0  9745.1  50043.3    49984
read      380.7   411.0   160.7   224.3   244.6   357.6   394.6   414.9   429.7   447.9   469.5   509.1   756.6  5834.8 13834.3   9333.3     9274
read      373.1   359.6   148.8   202.2   214.2   328.6   407.6   449.7   475.6   502.6   536.0   588.8   852.3  3787.5 13918.9  27087.6    27187
read      372.2   358.1   160.7   204.1   216.6   347.8   410.4   441.7   460.7   482.0   506.3   548.0   863.8  4355.1 14278.5  18704.8    18735
read      325.1   322.0   148.8   194.2   205.1   273.7   321.1   354.3   382.2   421.1   472.7   552.1   878.6  4329.0  9676.8  86449.6    86505
read      322.5   304.5   148.8   194.2   205.1   273.4   318.8   349.1   374.5   410.5   462.4   543.9   903.8  4069.6  9552.3  93071.6    93039
read      330.2   282.5   148.8   195.2   206.4   278.4   330.5   368.7   400.1   441.8   493.3   570.1   870.4  3738.7  8760.3  76027.1    75999
read      367.2   392.3   148.8   198.1   209.8   309.2   400.1   448.4   478.1   509.0   545.6   608.6   904.2  3419.2 16059.9  32268.7    32324
read      331.8   369.6   148.8   195.6   206.8   278.7   328.1   362.8   391.8   431.5   484.7   567.4   896.7  4463.8  8675.1  84131.2    84255
read      336.3   359.8   148.8   196.3   207.5   280.3   331.6   367.9   398.2   438.7   492.3   576.7   933.0  4378.5 11049.3  81613.9    81759
read      370.1   304.9   148.8   198.7   210.4   305.6   395.4   447.4   480.7   516.3   558.7   631.2  1028.0  3833.7  9081.0  37346.6    37291
read      368.1   471.3   148.8   197.2   208.8   293.0   365.2   415.4   454.5   497.2   547.2   630.6  1215.9  5581.4 17443.1  53692.1    53818
read      364.0   293.4   148.8   199.3   210.8   312.8   400.5   446.5   474.2   503.3   539.2   594.0   844.8  3494.4  8885.8  30320.8    30297
read      373.2   387.9   148.8   198.6   210.2   312.4   402.9   449.9   479.1   509.5   547.4   615.0  1057.2  4456.8 13199.7  31725.3    31569
read      360.5   328.0   148.8   197.0   208.5   298.9   385.5   436.5   469.2   504.3   545.5   613.9   861.3  3899.6 12039.8  38987.8    38927
read      382.8   354.5   160.7   220.4   238.1   363.2   403.1   426.3   442.1   460.8   484.8   526.8   851.2  4345.6 16108.8  10669.8    10652
read      357.4   556.7   148.8   194.1   204.8   270.5   314.3   342.6   366.3   398.3   449.2   542.7  3630.7  5369.0 15326.9  97957.8    98119
read      413.3   671.3   148.8   197.1   208.4   295.4   373.3   426.4   466.5   512.8   579.0   735.6  3327.9  7882.9 30567.6  48298.8    48176
read      429.2   698.5   148.8   196.7   208.0   308.3   400.5   458.8   498.1   546.9   635.1   934.8  2034.4  7682.3 31323.0  34941.7    34929
read      335.8   388.1   148.8   195.0   206.0   277.1   331.5   371.7   404.6   448.2   498.9   570.6   833.3  4275.6 12706.1  69644.0    69735
read      437.5   878.6   148.8   202.3   214.5   349.7   432.5   473.1   501.4   536.3   586.7   699.5  2236.0 12741.2 32208.8  20903.7    20753
read      340.4   426.6   148.8   195.4   206.5   274.6   321.2   354.8   382.5   420.4   472.2   553.8  1312.5  4396.9 13968.1  84488.1    84642
read      400.5   624.2   148.8   196.7   208.2   300.5   384.3   437.5   475.7   518.3   577.7   705.2  1748.6  7639.0 30983.8  42362.6    42333
read      337.5   337.9   148.8   194.8   205.8   279.2   339.2   384.9   421.6   464.5   513.1   582.8   817.0  4117.8  9324.7  61522.3    61587
read      331.0   369.7   148.8   195.2   206.1   274.0   322.1   358.7   388.9   429.0   481.3   553.9   859.9  4250.7 11663.2  78030.5    77998
read      341.0   497.6   148.8   193.5   204.1   269.7   312.9   341.5   365.8   398.0   447.4   531.7  2171.5  4868.5 18812.8  97468.8    97625
read      415.2   591.7   148.8   201.0   212.9   337.6   423.8   468.5   498.1   533.8   585.6   709.7  1726.5  6399.3 30551.6  23926.5    23781
read      336.1   302.8   148.8   195.0   206.1   279.2   336.3   378.3   413.1   456.6   506.7   581.4   868.2  4177.1  8066.3  66922.5    66723
read      420.8   615.1   148.8   198.6   210.3   321.2   413.8   466.9   502.8   545.4   610.7   776.3  1995.7  7371.1 30647.5  31138.0    31016
read      407.8   680.6   148.8   196.4   207.7   295.9   374.1   426.1   464.8   509.7   576.1   729.6  2563.4  7664.6 31128.4  47547.5    47394
read      344.8   436.4   148.8   195.6   206.6   275.2   320.5   351.6   376.9   412.3   464.4   552.0  1829.3  4484.5 10676.6  95318.8    95335
read      429.3   981.0   160.7   237.9   261.5   343.0   374.1   393.5   406.6   427.5   456.1   509.3  3048.8 12369.8 32019.0   5242.4     5252
read      333.7   278.5   148.8   196.0   207.1   279.7   337.4   380.3   414.9   457.3   505.7   578.1   804.9  3595.5  9247.0  65660.6    65908
read      377.6   346.1   160.7   206.3   219.9   358.3   417.8   447.9   466.5   488.5   513.7   558.5   815.7  4073.9 12735.4  16885.9    16889
read      362.7   404.8   148.8   196.0   207.5   293.4   377.5   429.1   464.2   501.4   544.1   616.7   997.0  4275.7 12774.3  43035.3    42912
read      326.3   319.2   148.8   195.6   206.7   275.9   320.0   349.7   374.3   409.5   462.0   547.9   945.7  4323.1  9580.8  99966.1    99898
read      369.2   303.8   148.8   202.0   213.5   325.3   405.7   443.2   466.1   492.5   525.2   580.4   896.1  4183.5  9798.8  26392.2    26385
read      348.9   221.3   148.8   205.4   219.1   336.0   394.2   420.2   437.1   457.1   480.3   515.5   609.6  2336.2  9096.7  22514.4    22616
read      320.2   178.7   148.8   197.5   208.9   281.4   340.3   387.2   418.7   450.7   483.6   525.6   608.7  1328.0  6501.5  50687.4    50605
read      289.7   162.2   148.8   194.6   205.3   261.1   295.2   320.3   343.9   375.8   418.0   470.2   562.6  1206.1  6664.2  90425.2    90283
read      348.6   311.5   148.8   204.1   217.1   324.3   396.6   426.4   445.6   465.6   491.1   528.4   618.9  1832.9 12615.4  26255.9    26273
read      322.8   185.7   148.8   197.7   209.1   282.9   345.8   393.0   423.5   454.5   487.3   530.3   619.6  1164.0  7857.4  48607.5    48521
read      334.2   200.7   148.8   199.6   211.2   298.1   376.5   412.3   435.5   459.6   487.8   529.4   633.8  1470.4  8131.2  34106.0    34058
read      300.4   175.7   148.8   195.4   206.2   266.6   307.5   339.8   369.8   406.2   449.4   499.6   592.1  1146.8  6606.4  75692.8    75648
read      348.2   210.3   148.8   207.5   221.3   341.3   393.6   417.0   432.4   450.8   470.5   504.6   587.4  1625.2  9762.8  19454.9    19482
