./mcperf -s 10.0.16.3 -a 10.0.16.2 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1200 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 3274 | tee out.txt
Random waveform, supplied seed
Total number of intervals = 120 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791)
Average QPS expected = 51270
Timestamp start: 1684089288580
Timestamp end: 1684090488986
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      358.1   364.8   160.7   213.6   225.9   310.4   363.9   397.1   423.9   457.5   503.5   581.9   878.1  4917.9 11755.9  93569.3    93552
read      397.9   535.8   160.7   215.2   227.7   322.5   389.9   434.5   471.3   518.0   576.5   666.0  1420.4  6612.8 29648.4  65719.2    65694
read      418.8   330.0   160.7   218.3   230.9   362.5   467.1   517.0   547.6   580.9   621.4   685.2  1091.5  4289.2  9992.0  29560.8    29574
read      403.2   432.9   160.7   216.4   229.0   337.6   419.3   472.6   513.6   559.2   611.6   686.8  1090.2  4160.5 14822.0  51306.5    51355
read      392.8   528.1   160.7   214.8   227.2   320.1   385.6   429.4   465.6   510.3   567.8   650.6  1283.8  6402.7 30239.2  67371.0    67361
read      433.4   419.7   173.5   225.9   243.1   411.7   475.5   506.4   529.0   553.1   586.7   641.3   985.5  5201.1 13783.6  16320.4    16287
read      360.7   368.6   160.7   213.1   225.4   310.2   366.2   401.4   430.4   467.0   517.3   593.0   876.8  4701.9 11702.9  81543.7    81508
read      360.0   405.6   160.7   213.3   225.6   310.6   364.8   398.7   426.3   461.7   509.8   588.5   880.8  4659.6 14326.9  87629.9    87619
read      359.9   325.4   160.7   216.1   228.5   317.4   371.0   403.2   429.3   461.9   506.2   581.3   825.0  4692.0  8299.8  99107.0    99068
read      381.9   340.4   160.7   213.0   225.5   322.1   396.4   447.8   488.2   533.1   581.5   642.5   941.7  4133.3 13450.1  51243.3    51267
read      440.8   505.0   160.7   236.5   258.5   416.3   466.4   493.6   511.9   537.1   569.7   624.3   922.2  6099.4 28574.7  11833.6    11822
read      351.0   347.8   160.7   213.8   226.2   309.3   359.4   390.7   415.1   446.8   491.2   563.3   795.8  4218.8  9301.7  97272.6    97494
read      356.2   340.3   160.7   214.0   226.3   311.7   364.2   396.5   422.3   455.1   499.9   575.8   844.4  4829.9 11410.2  97337.0    97350
read      386.2   423.7   160.7   214.6   227.0   323.7   395.5   445.2   484.7   530.4   581.8   651.6   956.5  4793.4 13896.5  55597.8    55460
read      360.0   340.9   160.7   214.3   226.6   311.6   366.3   400.5   428.5   463.8   513.1   590.9   896.0  4625.4 11763.1  85840.3    85984
read      360.5   368.0   160.7   215.6   227.8   311.8   366.9   401.8   430.6   466.9   517.5   591.8   814.0  4903.3 14070.4  82021.6    82043
read      383.8   335.2   160.7   214.6   227.0   323.7   397.7   449.4   489.7   535.9   585.6   652.5   958.6  3961.5  9506.2  52783.2    52873
read      435.4   430.8   160.7   229.6   248.2   416.2   472.5   501.2   522.0   545.5   578.6   631.8   921.5  5468.2 16395.0  13904.1    13911
read      388.8   342.7   160.7   214.4   227.0   329.2   405.5   459.3   499.7   543.6   590.6   655.7   946.9  4172.7 13237.8  49913.7    49984
read      429.7   339.9   173.5   244.7   271.2   409.8   452.5   474.7   493.8   515.0   546.3   603.4   902.4  4599.5 13483.0   9255.2     9274
read      427.8   543.8   160.7   219.7   233.1   374.4   465.6   509.4   537.8   569.0   606.6   671.2  1088.7  6399.1 28602.2  27103.7    27187
read      423.4   308.5   160.7   223.4   239.0   403.3   476.1   509.3   532.3   557.3   589.9   641.8   921.2  3937.9 10159.6  18738.2    18735
read      358.8   388.6   160.7   213.2   225.4   309.2   363.1   396.8   424.2   459.1   507.4   584.9   870.8  4984.9 12788.5  86460.0    86505
read      361.0   388.9   160.7   214.4   226.8   313.1   366.1   398.9   425.6   459.1   505.1   582.8   891.8  4910.2 15411.8  93230.0    93039
read      366.4   409.7   160.7   212.9   225.1   310.0   367.4   404.1   434.7   474.2   529.9   610.4  1010.8  4744.9 16809.6  75955.0    75999
read      412.5   398.1   160.7   216.6   229.4   353.3   453.7   506.1   538.5   572.5   612.3   677.1  1100.1  3990.3 15307.2  32186.6    32324
read      361.0   353.9   160.7   213.1   225.5   311.1   366.7   401.7   430.6   466.4   516.3   593.0   915.5  4907.5 11066.6  84251.7    84255
read      366.1   396.5   160.7   214.6   226.8   313.8   370.6   406.1   435.5   472.6   526.3   606.4   931.1  4454.0 14072.8  81783.0    81759
read      406.3   433.5   160.7   215.9   228.5   342.7   436.9   494.3   531.2   568.8   611.2   673.8  1005.0  4359.8 12395.7  37329.9    37291
read      392.0   467.1   160.7   215.2   227.7   328.1   401.9   453.1   493.1   539.0   588.9   656.2   937.6  4752.7 19560.9  53694.5    53818
read      417.3   413.9   160.7   217.3   230.2   358.1   460.2   510.1   541.1   573.9   612.9   676.1  1018.5  4368.0 16955.8  30305.9    30297
read      414.2   387.6   160.7   216.8   229.7   354.1   455.0   506.0   538.3   572.1   611.7   675.9  1050.3  4151.5 14338.9  31506.6    31569
read      408.3   431.9   160.7   215.4   228.1   341.0   433.6   491.1   528.6   567.3   611.4   678.2  1110.0  4786.5 14063.9  38897.1    38927
read      451.3   447.9   173.5   241.3   265.3   421.9   470.1   498.5   519.4   544.9   582.5   644.5  1074.8  6951.8 19315.1  10665.9    10652
read      360.2   388.1   160.7   214.0   226.4   311.0   362.8   394.9   420.4   452.7   497.2   575.2   936.6  5058.4 11364.2  98044.2    98119
read      459.9   640.4   160.7   217.2   230.4   351.0   448.3   513.1   560.0   615.0   692.0   882.1  1859.9  7725.8 29907.9  48228.3    48176
