minjingshi@client-measure-2dsc:~/memcache-perf-dynamic$ ./mcperf -s 10.0.16.5 -a 10.0.16.2 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1200 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 3274 | tee res_2.txt
Random waveform, supplied seed
Total number of intervals = 120 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791)
Average QPS expected = 51270
Timestamp start: 1684341985095
Timestamp end: 1684343185530

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      307.8   269.0   148.8   192.4   202.7   263.6   304.4   333.4   358.6   393.6   442.9   520.4   786.5  3785.6  6819.8  93367.7    93552
read      324.0   295.2   148.8   192.6   203.1   268.9   320.8   364.2   398.5   439.4   489.9   556.2   789.8  4003.9  9901.3  65744.0    65694
read      358.4   369.2   148.8   195.8   207.1   305.6   390.5   430.7   456.9   485.8   520.5   574.8   933.1  3823.3 13681.3  29628.3    29574
read      340.4   349.7   148.8   192.7   203.4   276.8   345.5   394.9   429.9   468.9   514.2   583.8   880.3  4137.5 10710.7  51420.2    51355
read      324.6   318.2   148.8   193.1   203.6   269.9   321.1   363.5   397.6   438.1   489.3   559.1   785.4  4195.1 10711.3  67529.7    67361
read      361.8   263.0   148.8   206.5   219.7   348.0   401.4   425.6   441.7   460.7   484.6   522.9   725.6  3574.5 10999.4  16270.2    16287
read      317.6   360.5   148.8   192.9   203.3   267.0   312.1   344.8   373.8   412.6   463.7   538.3   789.1  4374.8 15671.0  81457.7    81508
read      314.3   290.9   148.8   193.0   203.5   266.8   311.3   342.4   369.5   405.5   457.8   538.1   821.0  3978.5  7612.7  87592.3    87619
read      307.0   310.5   148.8   192.1   202.3   262.8   302.8   329.8   352.2   384.6   432.0   510.2   794.1  3981.5 10247.6  99191.5    99068
read      343.4   367.4   148.8   193.0   203.7   277.7   346.1   395.6   431.0   470.3   518.0   586.3   974.9  4229.7 10823.5  51217.7    51267
read      371.5   361.7   148.8   217.5   234.0   353.1   394.3   415.0   428.7   445.2   465.8   503.2   740.5  4667.9 16790.9  11800.0    11822
read      311.4   312.1   148.8   193.5   204.1   266.4   307.0   334.7   358.4   391.6   440.2   520.2   821.4  3885.6 11751.1  97391.4    97494
read      309.0   311.9   148.8   192.4   202.8   264.1   304.5   332.2   355.7   389.1   436.4   516.7   786.3  4420.2  9906.6  97313.4    97350
read      341.7   350.6   148.8   193.5   204.2   275.0   339.4   387.8   423.6   464.6   512.8   584.1  1066.9  4338.2 11120.8  55355.8    55460
read      314.5   328.8   148.8   192.7   203.1   265.5   309.4   340.7   368.3   405.0   457.5   534.7   799.1  4224.6 11499.7  85927.3    85984
read      314.7   294.7   148.8   192.9   203.3   266.3   311.1   343.7   372.6   411.8   463.6   538.0   780.9  3908.7  9599.7  82021.1    82043
read      343.4   375.8   148.8   193.5   204.2   276.4   343.8   394.1   430.0   470.9   519.2   589.8  1017.5  4406.8 10848.9  52829.7    52873
read      363.3   269.7   160.7   209.5   224.0   350.7   398.4   420.7   434.8   453.3   472.9   509.5   678.6  4031.5 10717.9  14032.7    13911
read      341.8   351.2   148.8   193.7   204.5   280.4   350.1   400.1   435.4   475.1   521.8   586.9   850.9  3813.2 10667.7  49955.1    49984
read      374.6   508.2   160.7   223.7   242.2   351.1   387.7   405.1   419.2   433.3   454.9   490.1   693.8  6334.7 30660.1   9284.9     9274
read      366.6   271.5   148.8   201.3   213.0   324.8   405.5   444.1   469.6   498.2   532.8   586.0   832.1  3232.4  9895.4  27296.0    27187
read      365.8   331.8   148.8   203.3   215.5   344.8   407.5   435.5   454.5   474.4   501.4   542.0   726.3  3695.1 12308.1  18717.0    18735
read      313.2   321.3   148.8   193.5   204.0   266.1   308.8   338.8   365.2   400.9   452.5   529.2   768.9  4271.8  9876.3  86463.7    86505
read      306.6   311.5   148.8   192.5   202.8   263.0   302.9   330.4   353.9   388.3   437.5   515.9   750.8  4045.2 10068.6  92914.1    93039
read      322.2   298.8   148.8   194.1   204.7   270.9   318.7   354.9   386.1   426.4   479.4   554.2   795.9  4144.3  9414.6  76122.1    75999
read      352.9   349.4   148.8   195.0   206.0   296.9   384.2   427.5   455.7   486.0   520.9   575.4   809.8  3739.5 12474.5  32223.8    32324
read      314.7   304.1   148.8   193.0   203.4   266.1   310.3   341.6   369.8   407.7   460.1   537.6   798.6  3893.4  9764.1  84081.2    84255
read      314.0   311.1   148.8   192.7   203.1   266.4   311.0   343.1   372.0   410.5   462.7   537.2   772.2  3914.4  9745.7  81704.6    81759
read      346.0   280.5   148.8   194.4   205.3   290.2   372.9   419.0   449.9   483.6   523.0   582.3   800.7  3334.2  8615.9  37285.8    37291
read      343.4   427.4   148.8   193.0   203.5   274.6   341.0   389.3   424.6   465.4   512.8   585.7  1022.9  4507.0 12608.0  53860.9    53818
read      351.9   309.7   148.8   195.6   206.8   301.6   387.6   428.3   455.0   484.1   518.7   572.8   787.0  3577.4  9440.2  30303.2    30297
read      356.8   301.8   148.8   196.2   207.5   303.3   389.4   430.5   457.7   487.7   523.5   579.8   945.4  3795.5  9129.3  31625.0    31569
read      349.5   343.3   148.8   194.1   204.9   288.2   372.0   419.7   451.6   486.7   527.7   589.3   889.4  3682.3 12506.7  38986.3    38927
read      369.0   336.2   160.7   219.6   236.5   350.8   391.0   410.8   424.5   439.1   461.8   499.3   773.7  4515.2 13785.9  10631.9    10652
read      337.2   485.7   148.8   192.8   203.1   263.4   303.7   331.0   353.3   384.9   432.5   522.2  2533.9  5220.4 13083.6  98025.6    98119
read      384.8   640.6   148.8   194.3   205.2   289.5   364.9   414.9   452.1   495.9   551.7   664.8  1643.4  7581.6 31294.2  48123.2    48176
read      422.8   733.7   148.8   195.3   206.8   308.7   397.3   450.7   490.0   537.1   603.6   790.3  2803.2  8295.9 31910.6  34933.9    34929
read      332.3   402.5   148.8   194.3   204.9   271.0   322.7   364.1   397.3   437.9   491.5   568.0   907.8  4835.0 12665.6  69770.7    69735
read      419.6   690.8   148.8   202.2   214.1   347.9   425.4   464.6   493.0   526.7   574.3   668.4  1879.6  7172.6 32362.3  20680.2    20753
read      324.1   384.7   148.8   192.9   203.3   265.8   309.6   341.1   368.9   405.5   458.7   539.1   932.0  4422.5 11875.8  84564.1    84642
read      390.2   598.1   148.8   194.2   205.4   295.5   376.5   427.6   464.2   506.2   562.3   672.8  1729.8  6796.5 30288.6  42407.0    42333
read      328.3   273.2   148.8   193.7   204.5   273.0   330.5   375.6   411.4   453.0   502.6   569.6   773.9  3921.2  8029.9  61536.3    61587
read      323.4   337.0   148.8   194.2   205.0   269.5   315.5   350.5   381.9   422.6   474.6   547.5   800.4  4311.4  9493.3  78009.7    77998
read      319.9   410.4   148.8   192.0   202.0   260.9   299.7   326.2   347.6   379.4   428.0   508.7  1075.3  4350.0 11505.1  97512.5    97625
read      412.6   603.1   148.8   198.7   210.8   334.6   417.6   460.2   490.3   526.1   576.5   688.8  2104.9  6165.4 30259.1  23744.5    23781
read      328.4   326.6   148.8   193.0   203.6   270.9   323.7   366.0   400.0   441.9   494.1   566.1   817.7  4475.7 10615.1  66702.9    66723
read      408.5   672.4   148.8   196.6   208.2   315.1   402.0   449.9   483.6   522.8   575.6   685.9  2102.7  8133.3 30868.4  31058.4    31016
read      418.2   720.9   148.8   195.3   206.6   295.8   376.9   432.8   475.3   528.4   608.7   838.8  2228.5  8169.3 31702.6  47393.4    47394
read      318.8   386.2   148.8   192.7   203.1   264.5   305.5   333.7   357.8   391.4   439.9   522.6   876.5  4352.0 11229.6  95352.3    95335
read      477.3  1423.1   160.7   238.6   262.1   343.1   374.1   393.9   407.5   427.3   454.7   512.0  3733.7 28904.4 41350.6   5305.5     5252
read      339.9   391.6   148.8   195.6   206.5   277.9   336.6   380.3   414.6   455.8   507.8   584.7   911.4  4385.6 14172.1  65801.8    65908
read      376.2   822.3   148.8   204.9   217.9   355.4   413.3   440.6   459.8   481.6   507.8   550.5   744.6  3803.5 28008.5  16944.3    16889
read      360.5   923.9   148.8   194.9   205.9   288.1   368.4   418.4   453.3   492.1   536.0   603.0   919.3  5178.2 12244.6  42910.7    42912
read      313.8   372.3   148.8   193.8   204.3   266.9   307.8   335.0   358.0   390.2   437.6   521.5   819.0  4765.7 13375.1  99888.2    99898
read      379.9   395.2   148.8   199.0   210.5   327.0   411.4   450.3   476.6   506.2   542.3   604.6  1193.6  4330.4 13724.5  26434.8    26385
read      356.0   253.4   148.8   206.8   220.7   341.7   401.4   426.1   442.4   460.9   484.3   520.8   634.0  2972.4 10638.1  22591.6    22616
read      321.7   452.6   148.8   197.1   208.6   283.0   343.8   390.5   420.6   450.1   481.2   522.7   596.0  1269.7  8057.1  50723.2    50605
read      289.6   162.4   148.8   194.3   204.8   260.6   295.7   321.3   344.7   376.8   417.7   466.4   556.5  1397.3  7167.5  90249.1    90283
read      344.6   208.8   148.8   203.7   216.2   325.2   394.4   422.0   439.2   458.3   481.3   517.1   601.7  2152.9  7872.7  26302.5    26273
read      321.7   644.3   148.8   196.7   208.1   282.0   344.0   389.2   417.5   445.2   474.0   515.2   593.1  1651.8  8589.2  48397.2    48521
read      335.9   216.8   148.8   200.0   211.8   303.4   380.4   415.6   436.4   458.6   484.9   523.1   609.9  1649.7 11054.4  34068.8    34058
read      299.5   182.1   148.8   194.9   205.9   266.9   308.4   340.3   369.6   405.5   445.1   492.8   580.2  1115.1  6949.7  75547.2    75648
read      343.6   252.4   148.8   205.9   219.7   337.1   387.2   408.5   422.9   437.5   458.8   489.9   562.7  2463.3 10903.6  19447.3    19482
read      351.0   253.9   160.7   211.8   227.5   347.9   387.0   405.2   419.2   433.2   454.0   484.4   571.6  3241.5  9489.7  15049.4    15054
read      299.3   165.0   148.8   195.1   206.0   267.3   309.0   340.8   369.5   405.0   443.9   490.4   576.7  1177.0  6132.0  75877.5    75754
read      354.0   544.3   173.5   240.7   261.9   325.6   347.1   361.4   370.3   383.4   400.2   433.2   558.8  7264.2 31206.8   5187.4     5187
read      357.6   295.8   160.7   213.4   230.7   350.1   393.2   414.4   428.4   444.7   464.5   498.5   586.1  2413.8 11638.4  17620.0    17656
read      283.2   144.0   148.8   193.1   203.5   256.3   290.3   314.3   335.4   364.5   403.8   453.8   539.4  1065.6  5514.5  96274.6    96343
read      331.3   228.1   148.8   198.5   210.2   297.1   372.2   409.9   431.9   454.5   479.9   516.8   590.6  1737.8 10407.2  36744.1    36665
read      292.4   144.2   148.8   194.4   205.2   263.1   300.2   328.2   352.9   387.2   428.4   476.1   563.1   990.2  6069.0  85205.6    85269
read      337.4   203.6   148.8   200.9   212.8   309.1   385.0   417.5   436.8   457.7   482.5   520.1   605.5  1516.3  9554.8  31516.2    31525
read      310.1   187.9   148.8   195.8   206.9   273.4   322.9   364.2   396.7   431.0   465.0   507.3   590.9  1221.7  8887.1  61833.5    61798
read      358.0   262.9   148.8   220.8   238.3   351.3   384.8   400.9   413.7   428.0   446.9   475.3   575.6  4048.5 11233.7  12275.5    12253
read      354.7   205.7   148.8   208.6   223.8   344.1   400.5   426.2   442.9   460.8   483.5   518.3   601.3  1490.3  9204.2  25702.6    25710
read      295.3   163.3   148.8   194.7   205.5   264.7   304.2   334.6   361.7   396.2   435.3   480.8   566.0   927.3  6260.0  79983.0    79937
read      349.9   314.8   160.7   231.7   254.3   333.4   359.1   372.5   384.2   397.1   415.5   447.8   547.7  4889.4 12518.5   7246.0     7271
read      292.6   142.4   148.8   194.9   205.6   263.4   300.8   329.0   353.6   386.3   425.1   471.3   569.3  1072.7  5459.5  85947.6    85861
read      286.6   138.3   148.8   194.1   204.6   259.2   293.9   319.1   342.1   372.7   413.0   461.6   544.9   960.8  5866.0  91416.8    91467
read      302.0   161.1   148.8   195.0   205.9   268.4   311.9   345.2   375.7   412.0   449.9   496.9   587.1  1333.1  5870.6  72068.7    72217
read      338.1   173.5   148.8   202.3   213.8   310.8   387.1   418.4   437.3   457.7   481.9   519.4   610.8  1373.2  7729.4  31078.2    31080
read      299.5   182.1   148.8   195.4   206.2   267.3   308.4   339.7   368.4   404.4   443.6   490.7   580.6  1213.6  6029.7  76817.7    76878
read      292.2   159.0   148.8   194.3   205.0   262.3   298.8   327.3   352.4   386.8   427.3   473.6   559.9  1135.2  6436.9  84658.7    84584
read      351.4   270.8   148.8   216.3   233.0   346.6   381.4   398.5   410.9   425.7   443.5   471.3   561.2  3151.8 12457.5  12437.1    12492
read      317.6   170.8   148.8   198.7   210.0   284.2   337.8   377.1   406.5   437.3   468.8   511.0   597.9  1119.3  7974.4  57206.9    57106
read      286.3   163.8   148.8   194.2   204.8   259.2   292.8   316.9   338.4   368.0   407.4   458.5   547.9  1045.4  6682.7  96283.3    96245
read      348.2   330.2   160.7   234.8   256.1   332.6   358.3   371.8   382.8   395.3   411.4   440.0   540.4  5672.0 14171.5   6800.7     6791

Total QPS = 51263.0 (61515600 / 1200.0s)

Total connections = 64
Misses = 61515600 (100.0%)
Skipped TXs = 0 (0.0%)

RX  184546800 bytes :    0.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,48.74%,100.00%
