Random waveform, supplied seed
Total number of intervals = 184 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690)
Average QPS expected = 49366
Timestamp start: 1684534588944
Timestamp end: 1684535509480

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      395.2   323.7   173.5   220.0   232.4   335.5   409.1   467.8   516.5   570.9   629.2   701.7   900.3  3692.0 10112.6  55459.6    55460
read      374.6   375.9   173.5   220.0   232.5   324.4   384.0   422.6   454.6   494.3   546.9   630.2   855.8  4547.0 15188.4  85795.2    85984
read      364.6   293.8   160.7   218.7   230.1   317.1   374.0   411.3   443.2   484.6   540.4   622.0   804.6  4258.2 11472.0  81698.0    82043
read      396.0   279.3   173.5   220.2   232.9   335.3   411.1   475.6   528.1   582.8   638.7   705.8   868.9  3284.3  9205.8  52909.2    52873
read      477.7   392.0   173.5   234.4   253.4   453.9   540.6   580.5   608.4   639.0   682.2   745.7  1140.8  4305.4 17807.2  13990.6    13911
read      409.3   351.2   160.7   220.9   234.5   343.7   427.5   496.8   549.0   604.9   660.2   730.0   932.6  3586.8 11710.0  49687.0    49984
read      490.6   594.2   173.5   247.3   270.5   454.7   524.2   557.2   580.5   607.7   641.1   699.2  1371.8  6973.4 30670.0   9235.8     9274
read      478.8   455.8   173.5   226.2   243.7   414.8   536.4   592.5   628.6   670.8   728.2   830.1  1192.7  5182.0 12844.5  27193.4    27187
read      476.5   422.2   160.7   228.5   246.4   434.5   543.1   588.2   619.2   654.2   699.8   779.3  1065.8  5712.4 15427.0  18798.6    18735
read      365.0   303.2   160.7   218.9   230.7   319.0   373.8   409.0   439.7   479.6   532.2   611.5   819.5  3935.8  8962.7  86567.8    86505
read      352.6   292.9   160.7   217.3   228.7   312.1   362.5   393.6   419.7   454.8   502.7   580.4   764.7  3833.3  9727.9  93211.4    93039
read      370.8   295.8   160.7   219.0   230.5   321.0   381.5   422.0   456.9   501.1   559.4   640.7   824.8  3891.4  7537.2  75977.0    75999
read      422.4   307.8   173.5   221.1   234.8   350.4   478.7   547.4   584.5   621.4   661.7   718.1   940.1  3331.8  9470.6  32195.6    32324
read      359.6   253.8   160.7   218.5   230.0   316.8   371.1   405.5   436.0   475.6   530.5   613.1   794.4  2875.2 10338.3  84336.6    84255
read      367.1   357.7   160.7   218.9   230.4   317.7   373.6   409.8   441.3   482.7   538.1   620.7   800.5  4383.3 12778.0  81796.6    81759
read      406.1   256.3   173.5   219.0   231.2   340.8   446.8   522.9   566.9   608.9   651.6   707.5   857.5  2424.1  9579.2  37323.0    37291
read      407.3   489.9   173.5   218.5   230.2   331.1   404.8   468.8   521.7   578.0   635.3   706.6  1088.7  6191.6 24895.4  53862.4    53818
read      440.7   387.4   160.7   221.7   236.4   369.1   501.2   563.1   599.5   636.4   681.8   748.9  1006.2  4606.9 13910.3  30375.6    30297
read      428.2   343.4   160.7   222.3   237.0   360.3   487.2   554.3   592.4   628.3   669.8   728.0   876.1  4122.6 15457.3  31585.4    31569
read      432.5   504.7   160.7   221.2   235.6   358.4   465.5   534.1   576.8   621.1   671.7   740.1   980.6  5725.6 24887.9  38867.4    38927
read      559.0  1172.8   173.5   236.7   257.7   451.9   539.4   581.3   611.2   644.9   690.1   779.9  3836.7 13685.9 39106.0  10603.8    10652
read      353.4   274.0   160.7   217.1   228.8   314.6   365.8   397.4   423.7   457.4   503.2   577.7   771.3  3798.1  9906.4  97942.6    98119
read      396.8   346.8   160.7   216.7   229.2   331.8   412.1   477.3   526.5   577.2   629.7   699.3   900.6  3740.0 10505.8  48150.8    48176
read      419.2   443.1   173.5   220.8   235.0   346.8   456.0   522.6   562.6   602.5   646.4   709.0   927.7  4432.2 17357.7  34882.4    34929
read      373.1   316.4   160.7   218.7   231.1   320.3   379.8   422.2   460.2   509.0   569.7   645.4   830.5  4044.0  8418.7  69706.6    69735
read      555.8  1063.8   173.5   224.2   242.0   428.0   549.0   609.7   651.8   696.5   751.8   854.7  3955.9 14118.4 36475.0  20720.0    20753
read      437.1   609.2   160.7   219.0   231.9   335.1   394.7   435.8   472.2   525.1   603.4   907.7  1918.3  6303.4 30741.4  84679.0    84642
read      400.1   391.7   160.7   215.4   227.7   329.7   417.4   491.1   539.2   585.3   631.7   691.6   907.5  4343.7 13247.3  42226.2    42333
read      378.6   382.2   160.7   215.2   227.3   319.5   382.9   430.3   473.8   528.4   589.3   663.3   849.4  4280.8 12702.8  61592.8    61587
read      364.7   383.6   160.7   215.3   227.4   315.5   371.0   406.7   439.3   481.3   537.2   614.9   767.4  5206.5 14595.2  78102.6    77998
read      358.6   439.9   160.7   217.1   229.0   316.1   366.9   397.3   423.3   456.8   501.7   574.6   735.6  5731.2 17485.4  97717.0    97625
read      533.4   828.7   173.5   222.9   240.3   429.1   549.3   615.0   660.1   711.0   772.6   880.3  3002.8  9084.9 31888.3  23726.4    23781
read      389.7   541.7   160.7   215.3   227.4   318.8   382.0   427.5   467.6   520.4   583.0   665.2  1128.9  6653.7 23765.5  66795.2    66723
read      485.7   599.4   160.7   218.9   233.1   401.0   522.1   586.3   631.6   684.8   754.6   861.7  1517.7  6423.4 30664.3  30984.0    31016
read      420.8   415.3   173.5   218.9   231.4   342.9   431.5   500.5   550.3   603.5   660.7   743.8  1296.3  4639.5 14704.6  47291.8    47394
read      368.0   382.1   160.7   218.7   231.0   323.7   377.3   410.3   437.3   471.4   519.3   594.2   841.6  4632.4 11809.6  95349.6    95335
read      545.9  1258.0   187.4   259.0   283.0   402.6   462.1   492.7   513.7   540.3   578.3   662.2  4640.2 23703.5 32208.3   5245.8     5252
read      410.5   562.7   160.7   217.9   230.1   330.0   397.0   446.9   489.7   542.9   609.2   711.0  1460.8  5917.7 29030.5  65612.6    65908
read      530.6   988.7   173.5   225.9   244.7   432.5   548.7   604.0   639.1   676.7   723.7   800.8  2648.8  9958.5 36011.7  16848.8    16889
read      417.4   473.3   160.7   215.3   228.1   336.3   428.9   502.0   550.2   598.7   650.9   727.1  1125.5  5737.9 15273.3  42962.8    42912
