#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      387.2   420.8   160.7   212.1   224.3   315.8   396.1   454.9   501.6   550.3   600.8   669.4   929.9  5164.1 13151.5  51315.7    51267
read      445.7   442.9   173.5   239.3   259.9   424.1   486.8   518.2   539.1   563.8   592.8   645.1   944.3  5340.0 25992.7  11831.6    11822
read      337.1   422.3   160.7   210.6   222.1   290.8   336.0   366.1   390.7   422.8   466.1   536.6   751.8  4562.3 14963.5  97637.4    97494
read      335.8   429.5   160.7   209.9   221.4   288.9   333.1   362.9   386.8   418.2   461.9   530.7   728.6  5042.0 19057.2  97528.1    97350
read      380.1   421.9   160.7   211.3   223.4   309.8   382.5   438.1   484.0   536.0   589.5   659.2   906.1  4795.5 15399.5  55501.9    55460
read      345.4   357.0   160.7   211.2   222.8   294.3   343.4   378.4   407.2   445.8   497.3   574.6   799.1  4492.7 12537.7  86114.8    85984
read      346.3   407.8   160.7   209.6   221.2   291.4   341.2   377.2   407.9   449.2   502.5   580.0   804.7  4709.0 13172.5  82261.3    82043
read      381.7   380.4   160.7   211.3   223.5   312.8   389.1   446.8   493.3   544.0   598.1   670.4   938.2  4273.7 13374.1  53016.3    52873
read      448.1   495.7   160.7   235.0   253.6   418.0   486.9   521.7   543.9   570.4   601.7   656.7  1012.4  6890.0 18065.2  13947.1    13911
read      391.8   442.0   160.7   213.9   226.1   320.3   400.5   459.2   505.1   554.3   605.1   670.7   906.5  5252.0 18569.8  49870.3    49984
read      438.5   414.4   173.5   248.6   270.7   413.3   466.1   495.5   516.1   540.4   572.9   626.1   905.8  5708.7 15922.5   9288.5     9274
read      427.2   435.9   160.7   220.5   234.2   367.2   474.8   529.3   561.0   593.3   632.5   690.9  1028.4  5042.7 19633.2  27113.7    27187
read      438.1   384.7   160.7   226.6   242.9   405.1   495.0   534.9   560.4   588.1   624.4   681.3  1038.8  5191.3 11347.5  18690.4    18735
