minjingshi@client-measure-8n98:~/memcache-perf-dynamic$ ./mcperf -s 10.0.16.3 -a 10.0.16.4 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 3274
Random waveform, supplied seed
Total number of intervals = 360 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886)
Average QPS expected = 50334
Timestamp start: 1684324334749
Timestamp end: 1684326135265

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      381.6   772.0   160.7   232.3   254.4   321.1   349.5   365.7   376.5   391.5   409.0   451.0  2057.4  8268.0 34235.9   7368.6     7434
read      343.2   461.7   148.8   191.0   201.3   283.3   337.3   374.0   407.1   452.4   508.0   584.1  1010.0  5034.2 24820.1  67044.4    67201
read      340.7   359.0   148.8   192.1   203.2   286.8   341.3   375.5   404.1   445.2   502.6   590.2   961.0  5187.9 10802.4  85962.6    85927
read      335.8   295.5   148.8   190.7   201.1   283.8   339.7   379.7   414.4   458.9   513.4   586.3   859.2  3946.1  7802.1  63888.0    63953
read      523.7  1229.8   160.7   201.1   212.9   332.0   424.0   486.4   534.8   599.8   731.1  1185.3  3915.8 18213.0 38405.6  31670.2    31595
read      349.2   412.3   148.8   195.3   206.8   280.5   335.5   374.6   406.4   448.2   504.8   612.0  1314.6  5341.5 12242.9  87627.0    87879
read      364.2   656.8   160.7   231.5   253.5   324.4   352.1   367.7   378.7   392.8   409.3   445.1  1005.5  6896.7 31955.8   7303.4     7287
read      329.6   258.1   148.8   192.0   203.0   278.4   344.4   389.4   421.3   457.2   500.4   568.7   771.7  3006.7  8533.1  62217.8    62295
read      346.6   300.3   173.5   229.7   251.2   321.1   351.7   367.9   379.2   393.0   409.4   443.1   793.9  5247.3 12779.6   6569.4     6561
read      518.8  1310.4   148.8   190.0   199.0   319.2   427.6   487.7   532.8   596.9   788.5   975.5  5743.9 23870.3 35924.6  22612.2    22532
read      345.1   418.5   148.8   190.3   200.4   282.1   340.2   383.1   419.8   465.5   519.7   593.1  1025.9  5181.3 17770.4  60610.4    60653
read      336.9   314.3   148.8   190.6   201.0   282.2   340.7   384.8   421.0   465.4   517.3   586.7   825.5  4232.8  8400.9  59176.2    59076
read      352.0   396.4   148.8   192.7   204.0   291.2   355.3   398.8   435.0   480.9   535.7   615.2   940.0  5074.1 12605.4  60222.4    60154
read      504.4  1201.9   148.8   192.2   202.6   322.4   432.3   492.3   539.1   608.4   780.5  1008.0  4274.6 11446.9 38711.5  22978.2    22964
read      545.5  1568.0   160.7   210.1   227.2   348.8   400.5   428.0   447.5   469.2   501.9   605.5  6152.8 30723.3 35638.7   8176.2     8172
read      482.1  1138.5   148.8   191.2   201.3   311.2   410.1   471.9   516.5   575.1   684.2  1055.3  3751.8 14574.6 36958.5  27742.6    27652
read      356.1   323.5   148.8   196.2   208.5   306.8   387.6   431.7   461.2   493.0   531.1   589.5   771.6  3789.9 12953.9  37631.8    37594
read      367.5   326.6   148.8   200.6   213.2   325.5   397.1   431.9   455.2   480.4   509.4   563.5  1051.5  4335.0  9321.1  24412.8    24367
read      346.8   240.2   148.8   197.7   210.1   307.9   381.5   419.4   443.8   468.8   499.6   547.6   751.7  2712.1  9158.5  33811.2    33771
read      321.8   244.6   148.8   193.3   204.2   268.9   320.8   364.1   397.0   436.9   489.9   576.3   846.6  2903.3  8068.7  84907.2    84944
read      315.6   207.9   148.8   192.3   202.9   266.2   318.5   360.4   392.7   431.6   481.6   559.7   798.4  2227.6  6316.0  85638.0    85666
read      347.0   228.8   148.8   196.6   208.1   293.3   374.6   423.8   457.7   494.9   539.0   611.4   796.3  2340.9  8335.3  52169.6    51918
read      361.7   299.8   148.8   200.6   212.7   316.3   401.7   445.5   473.6   503.4   539.0   592.4   734.6  3128.7 10340.0  34515.4    34406
read      357.8   178.0   148.8   202.9   215.7   326.1   405.4   442.8   467.0   493.3   523.8   569.2   682.4  2239.1  5062.9  28526.4    28664
read      351.9   197.7   148.8   198.3   210.3   308.2   391.5   436.1   465.4   496.6   533.9   589.5   731.5  2285.5  6256.5  38275.2    38289
