minjingshi@client-measure-8n98:~/memcache-perf-dynamic$ ./mcperf -s 10.0.16.3 -a 10.0.16.4 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 3274
Random waveform, supplied seed
Total number of intervals = 360 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886)
Average QPS expected = 50334
Timestamp start: 1684326376874
Timestamp end: 1684328177386

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      349.1  1436.3   148.8   194.1   205.9   287.0   338.8   372.2   400.4   439.0   494.5   584.7   986.0  4352.2 15892.5  93134.2    93039
read      344.5  1054.6   148.8   193.3   204.9   287.2   341.9   379.8   412.8   456.8   513.5   595.0   935.0  3807.3 12649.4  75898.6    75999
read      373.9   369.7   148.8   195.9   208.3   312.1   401.8   452.5   485.8   521.0   561.8   625.8   991.1  4618.6 12766.6  32368.2    32324
read      332.0   367.8   148.8   192.1   203.1   280.4   331.3   365.4   394.9   435.3   492.3   574.1   863.2  4610.5 12320.6  84175.8    84255
read      334.2   423.5   148.8   192.3   203.6   282.8   335.9   371.0   402.2   447.0   505.8   590.3   920.5  3894.1  7431.4  81756.8    81759
read      358.8   289.0   148.8   192.6   204.1   299.0   384.6   437.2   471.9   510.4   551.3   615.5   873.9  3789.2  9794.0  37294.4    37291
read      352.5   429.0   148.8   192.1   203.4   290.7   359.1   407.6   446.2   490.9   543.0   619.2   901.3  4188.4 15833.0  53980.2    53818
read      358.4   260.1   148.8   195.0   206.7   307.9   393.9   441.0   472.2   503.6   539.6   595.4   834.2  2763.5  9465.7  30395.8    30297
read      359.9   264.8   148.8   195.2   206.8   306.5   395.2   443.3   475.5   507.9   544.8   603.6   830.5  3322.0  8667.4  31663.8    31569
read      375.1   778.5   148.8   195.6   207.6   307.1   394.8   447.8   485.0   526.1   575.0   650.6  1045.5  3644.9 14908.5  39086.4    38927
read      370.9   361.3   160.7   216.7   233.8   351.0   393.0   414.9   430.0   447.7   467.5   503.3   742.0  4500.2 15340.2  10630.2    10652
read      336.9  1269.2   148.8   193.7   204.8   282.1   330.7   361.1   386.3   422.2   476.0   564.8   886.1  4675.0 14819.6  97959.0    98119
read      393.4  2377.7   148.8   196.3   208.1   301.2   373.1   422.2   459.2   501.6   549.9   624.5   989.1  5884.7 207451.3  48188.8    48176
read      400.2  2508.2   148.8   198.1   210.2   314.0   396.9   446.3   479.6   514.9   555.8   621.3   891.5  4066.9 211183.1  35026.4    34929
read      365.7  1514.1   148.8   194.7   206.2   288.8   346.2   389.3   425.2   470.4   528.7   611.0  1138.6  5663.1 22324.0  69787.0    69735
read      388.5  1719.2   160.7   204.4   217.8   342.6   417.5   454.6   477.4   500.4   529.1   574.4   881.2  4047.9 11758.9  20904.0    20753
read      334.9   636.1   148.8   193.5   204.8   281.2   332.8   367.1   396.7   438.0   497.4   583.5   968.7  4070.6  9386.4  84702.0    84642
read      374.7   899.0   148.8   197.2   209.1   301.7   382.6   434.8   472.2   514.3   563.3   638.6  1053.3  5040.3 19228.4  42347.8    42333
read      346.1   325.0   148.8   193.7   204.9   288.4   349.2   394.5   431.6   478.2   535.1   609.9   895.8  4553.5  9708.9  61789.4    61587
read      335.8   288.6   148.8   192.7   203.7   284.0   339.0   375.6   407.7   452.4   510.0   591.2   909.8  4012.2  8141.6  77955.0    77998
read      325.7   312.0   148.8   192.2   203.1   278.9   327.3   357.8   383.1   419.7   473.7   562.8   873.6  4303.3  9770.4  97791.0    97625
read      368.9   427.2   148.8   196.2   208.2   320.9   401.6   441.6   466.2   491.6   520.7   567.3   949.3  5988.7 14004.0  23705.0    23781
read      338.6   341.9   148.8   191.3   201.8   283.9   340.5   381.4   417.0   462.1   519.7   592.1   933.3  4304.7  9349.0  66822.0    66723
read      356.1   335.3   148.8   192.4   203.5   299.7   385.9   432.2   464.0   496.4   532.7   586.9   874.6  3821.7  9858.8  31113.8    31016
read      348.8   278.8   148.8   191.8   202.6   291.1   364.8   415.9   453.9   497.1   545.1   614.2   864.4  3516.6 10074.0  47299.8    47394
read      332.4   388.8   148.8   192.0   202.8   279.9   329.5   360.6   387.1   425.5   482.3   573.0   971.5  4583.7 16770.4  95408.2    95335
read      346.2   376.9   160.7   236.0   255.8   316.0   341.9   356.5   366.4   377.5   395.3   426.2   721.0  7130.7 14152.2   5271.8     5252
read      339.2   287.8   148.8   192.4   203.4   288.6   346.2   385.4   418.3   461.5   516.6   591.1   867.3  3718.6  8793.4  65921.6    65908
read      364.7   397.3   148.8   202.2   214.3   340.8   400.5   430.1   449.1   468.4   493.4   531.3   789.6  4518.4 12207.6  16961.2    16889
read      365.5   423.6   148.8   192.9   204.6   299.5   378.4   429.0   465.3   506.8   554.2   631.4   963.5  5267.5 14524.0  42848.2    42912
read      322.3   342.7   148.8   190.6   200.9   276.2   322.7   351.2   374.8   410.2   463.1   546.6   876.5  4391.8  8259.6  99780.4    99898
read      361.3   254.6   148.8   195.9   207.8   315.5   401.9   445.9   472.8   500.9   534.8   586.9   841.3  3555.3  9377.7  26306.0    26385
read      359.9   320.7   148.8   196.3   208.3   323.3   400.0   437.9   460.9   484.6   508.9   548.6   748.9  3958.5 10492.2  22499.8    22616
read      348.9   367.8   148.8   192.0   202.8   288.7   357.3   405.9   444.3   488.6   537.8   606.0   867.8  4284.6 16586.7  50706.4    50605
read      327.9   309.2   148.8   191.5   201.7   276.9   327.5   359.0   385.8   424.9   482.4   569.7   915.8  4411.7  9369.8  90221.6    90283
read      359.3   315.5   148.8   194.8   206.6   312.4   394.4   436.8   463.8   491.5   523.3   573.7   830.2  4432.0 10235.7  26228.0    26273
read      347.4   305.5   148.8   191.3   202.2   288.9   361.6   412.1   450.1   493.3   541.9   610.6   879.6  3356.5 10744.3  48438.8    48521
read      359.8   249.8   148.8   193.6   205.2   303.2   392.9   443.5   477.6   513.3   553.0   618.6   884.2  3175.9  7159.8  34046.0    34058
read      334.3   326.5   148.8   192.0   202.8   282.2   336.8   373.7   406.1   450.7   506.1   582.7   853.6  4969.1  8664.0  75428.6    75648
read      356.4   267.3   148.8   198.8   210.8   333.0   400.6   435.2   456.0   477.7   502.3   540.7   711.8  2735.6  9675.7  19601.6    19482
read      369.2   386.3   160.7   204.6   217.4   345.2   400.3   428.1   445.6   463.3   487.0   525.4   860.1  5644.7 12439.2  14982.2    15054
read      351.2   388.3   148.8   192.9   204.1   287.6   345.0   385.0   419.1   464.7   525.2   616.9  1130.9  4759.9 15075.2  75814.6    75754
read      348.4   349.4   173.5   235.4   256.8   319.1   345.4   360.2   369.6   382.2   398.4   430.1   644.4  5760.8 10621.9   5100.4     5187
read      376.9   303.1   160.7   207.4   223.6   348.8   411.6   444.6   464.4   486.6   510.2   549.0   854.4  4683.8 14754.7  17668.6    17656
read      342.9   425.0   148.8   194.6   205.8   287.0   340.2   372.7   400.6   439.7   499.1   592.3  1033.5  4689.2 18265.1  96164.2    96343
read      362.3   387.5   148.8   193.2   204.5   297.0   384.2   436.8   471.5   508.7   547.3   608.5   934.2  4373.2 12457.3  36710.2    36665
read      329.2   281.3   148.8   191.8   202.6   279.1   330.1   364.0   393.8   435.3   494.8   578.5   898.6  4256.8  8363.8  85372.6    85269
read      365.7   394.1   148.8   193.8   205.4   304.9   394.0   443.8   476.2   508.2   542.9   593.8   887.9  4709.8 17930.1  31451.6    31525
read      345.7   347.1   148.8   192.2   203.2   286.5   346.8   392.4   429.5   475.2   531.6   604.5   949.3  4561.0  8801.2  61814.6    61798
read      358.9   268.7   160.7   208.9   223.7   344.1   389.9   413.1   428.6   446.6   467.5   501.8   661.3  3821.0 10474.0  12228.0    12253
read      364.1   254.2   160.7   197.4   210.1   323.2   400.9   442.8   471.1   498.9   532.1   583.2   825.9  3172.4  8586.9  25749.0    25710
read      334.4   326.0   148.8   191.8   202.7   282.5   336.4   371.8   402.4   445.7   503.5   585.8   920.8  4523.0 10088.7  80055.2    79937
read      356.8   383.3   160.7   228.0   248.9   328.2   361.5   378.1   390.4   402.7   422.8   454.5   675.1  5800.2 14383.2   7222.0     7271
read      338.8   412.2   148.8   191.7   202.8   282.4   335.5   369.8   399.1   439.8   497.9   586.0   922.6  5649.5 12784.2  85650.6    85861
read      333.0   388.4   148.8   191.5   202.5   281.8   332.7   365.6   392.8   430.4   487.3   575.0   880.2  5234.2 15653.8  91114.8    91467
read      345.8   407.3   148.8   191.7   202.8   284.5   340.8   380.1   414.3   460.2   518.8   598.1  1014.5  5208.7 12711.5  72093.2    72217
read      359.9   314.8   148.8   193.5   205.5   307.3   393.4   440.1   471.8   504.1   540.0   592.9   820.2  3349.9 10042.8  31107.0    31080
read      344.6   370.3   148.8   192.1   203.4   285.2   341.4   379.7   413.2   459.0   520.6   607.2  1007.6  5279.0 10478.3  76703.4    76878
read      340.9   344.2   148.8   192.9   204.0   285.7   341.1   376.9   407.7   451.8   510.1   597.7   984.0  4960.1  9479.1  84490.6    84584
read      365.7   330.7   160.7   209.4   224.4   347.0   393.7   417.3   432.2   450.5   470.2   504.4   734.8  4872.5 14930.9  12480.6    12492
read      342.2   296.5   148.8   191.7   202.6   286.6   348.5   394.1   431.1   477.1   531.9   604.5   863.1  3527.2  9832.6  57034.8    57106
read      328.2   358.9   148.8   191.7   202.5   280.4   330.1   360.7   386.4   422.7   474.7   559.5   824.4  5424.2 10953.2  96192.8    96245
read      360.3   490.8   160.7   229.1   250.9   328.6   361.2   377.5   390.2   402.8   424.1   457.7   790.5  5826.1 28766.8   6835.2     6791
read      331.2   303.3   148.8   192.3   203.5   283.4   334.3   366.8   394.7   433.7   490.6   576.5   918.2  4174.3  8960.1  90619.2    90728
read      353.5   597.6   173.5   236.9   256.6   317.4   345.1   360.5   370.3   383.4   399.3   430.4   631.6  7134.0 32170.0   5176.4     5151
read      333.5   417.5   148.8   191.9   202.5   279.4   331.8   365.4   394.2   434.6   492.5   571.8   894.9  5277.6 16432.5  83002.4    82969
read      356.7   498.2   148.8   192.1   203.0   291.0   367.4   418.8   456.0   496.8   540.8   599.7   861.8  4453.5 29480.2  42553.0    42635
read      328.8   325.9   148.8   192.7   203.6   281.5   331.1   361.4   386.6   422.9   477.0   565.4   896.7  4173.4  9731.9  99447.2    99337
read      329.9   307.8   148.8   192.6   203.6   281.1   331.0   362.8   389.6   427.7   483.8   570.1   909.2  4251.1  9301.9  95079.6    95192
read      352.0   410.1   148.8   192.7   203.8   286.6   345.7   389.0   426.0   472.6   532.2   614.6  1147.3  4904.4 14403.0  69425.2    69200
read      348.5   358.9   148.8   191.8   202.5   287.8   356.5   404.8   442.2   486.5   535.5   601.3   892.7  3936.0 12776.3  49625.8    49459
read      363.6   306.9   148.8   195.2   207.1   310.3   398.8   445.1   475.5   506.3   542.1   596.3   894.0  3549.4  9060.3  29232.0    29055
read      343.0   319.4   148.8   191.9   203.0   287.6   348.5   392.4   429.0   474.7   531.5   605.8   894.1  3813.7  9395.5  64230.6    64324
read      355.4   356.7   160.7   235.6   257.1   325.0   354.7   369.8   381.5   395.6   414.6   450.2   860.6  6303.2 15118.8   5732.0     5705
read      351.6   451.8   148.8   190.8   200.9   276.8   329.5   363.2   392.0   431.7   488.5   579.6  2053.7  4983.3 11575.1  84736.0    84816
read      421.9   500.6   148.8   198.3   211.1   342.7   435.3   483.9   516.2   558.1   623.6   770.3  1828.7  5982.5 19053.5  23800.0    23714
read      439.0   780.6   148.8   191.2   201.8   280.1   339.5   384.6   426.5   482.7   564.8   850.1  3964.3  8033.5 30313.9  74037.4    74116
read      454.1   869.7   148.8   203.1   216.3   355.0   441.8   485.7   516.4   557.5   625.0   765.8  2731.8 11961.5 33965.4  19784.4    19948
read      413.6   621.2   148.8   193.7   205.5   306.0   396.6   452.7   494.6   543.7   615.4   793.6  1834.5  7968.4 30256.5  44238.8    44213
read      431.3   642.9   148.8   203.0   215.7   353.8   435.9   477.1   504.9   540.3   592.1   713.8  2067.6  6777.2 31729.2  19320.0    19454
read      401.8   722.0   160.7   223.9   245.8   344.0   384.9   407.0   424.9   445.1   470.4   523.1  1950.3  7889.2 31460.6   7297.6     7190
read      482.6   859.4   148.8   193.2   204.5   298.6   389.1   451.9   499.1   561.0   683.2  1168.4  3963.1  9270.0 31630.0  47589.2    47657
read      420.1   639.4   148.8   191.8   203.0   300.9   390.4   446.9   489.4   539.1   611.9   817.7  2807.5  8307.5 28180.1  44143.2    44399
read      430.1  1048.6   160.7   227.4   250.2   340.7   378.2   399.0   415.3   434.2   461.9   513.2  2922.3 12522.6 40222.8   6493.2     6481
read      413.3  1033.0   160.7   230.6   252.7   332.3   367.8   387.6   401.1   420.2   445.1   499.1  2594.0 12122.5 39496.9   5829.2     5807
read      355.8   476.7   148.8   191.7   202.8   282.5   337.7   374.4   406.7   452.5   514.0   614.3  1387.9  5526.3 13009.8  83090.0    83137
read      420.2   800.3   160.7   212.9   231.2   354.0   402.3   429.8   449.4   470.5   503.2   564.9  2573.9  7551.4 32379.7   9559.8     9580
read      413.4   611.1   148.8   193.3   205.1   313.5   402.6   457.1   496.1   541.5   610.8   779.5  1870.3  5741.1 30414.9  37261.6    37385
read      417.2   631.1   148.8   193.5   205.3   319.2   411.7   464.8   501.0   542.6   605.3   749.5  1987.2  8191.9 29800.4  33666.6    33706
