Random waveform, supplied seed
Total number of intervals = 920 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886, 93119, 95079, 77456, 15723, 9867, 8176, 89745, 11058, 81413, 21659, 27181, 17420, 23028, 33694, 32735, 57645, 45216, 57659, 85443, 14390, 31520, 67089, 16537, 18930, 46784, 93102, 89799, 66551, 93104, 43768, 54006, 64618, 86482, 77459, 61365, 52346, 87286, 17384, 98165, 63330, 5866, 37693, 75360, 34753, 59823, 68266, 39383, 65072, 33192, 51847, 62362, 84073, 64213, 27059, 54703, 98366, 29565, 75000, 62235, 47788, 68928, 36478, 76067, 47020, 81656, 16396, 21661, 50156, 54102, 65670, 17584, 30347, 21534, 10216, 80544, 45508, 21591, 15435, 14502, 16369, 42077, 38334, 17694, 75056, 53845, 13319, 77808, 44423, 25669, 66463, 35396, 33885, 11712, 51485, 59378, 94757, 71707, 6184, 52631, 31188, 92326, 78268, 78655, 29798, 96196, 39289, 13806, 86543, 67095, 15164, 21544, 80587, 90870, 18274, 33727, 11433, 17009, 61531, 77691, 75329, 79936, 74872, 7464, 12219, 19906, 18108, 6498, 5794, 54376, 12545, 86110, 9730, 82140, 78511, 68231, 11420, 89777, 75189, 96119, 69998, 79345, 21991, 99920, 15067, 96201, 28442, 23738, 9437, 97039, 39843, 11616, 56350, 24650, 33825, 54193, 76287, 30507, 43736, 81903, 80570, 90992, 78961, 37791, 97764, 71081, 32361, 41597, 36321, 97570, 50500, 32308, 14115, 64826, 67795, 92688, 74427, 31361, 50686, 26859, 15666, 97479, 40641, 35398, 68885, 82658, 37588, 19382, 39597, 57154, 52183, 7024, 16027, 79406, 98199, 75565, 48872, 37140, 91170, 18318, 24202, 7149, 28608, 59337, 71066, 68555, 47586, 81864, 84384, 73197, 58808, 8661, 67893, 27081, 38973, 25147, 30015, 43619, 98527, 67442, 59250, 31042, 23168, 12188, 68103, 44810, 85198, 64988, 38245, 39413, 9583, 89844, 70336, 56324, 64001, 79935, 64293, 40603, 58949, 7297, 42332, 47325, 63001, 95603, 40233, 15311, 23880, 8459, 96950, 75208, 39389, 79892, 95654, 45055, 10973, 70015, 78241, 91472, 57947, 79016, 18117, 55130, 50438, 38809, 15631, 83728, 60616, 89642, 86682, 18798, 8916, 83253, 61390, 85247, 35826, 52616, 67912, 65530, 27950, 23562, 83872, 18090, 80935, 50284, 13437, 61010, 65969, 98525, 40014, 30989, 76195, 9419, 83382, 50487, 99073, 24343, 11299, 49053, 38640, 33282, 44180, 38929, 42429, 53509, 77120, 66346, 57710, 83337, 41488, 8265, 70185, 75176, 71811, 52045, 63492, 79305, 27434, 76065, 91823, 65659, 20183, 8397, 14212, 83901, 31621, 56730, 55549, 60016, 77359, 84857, 34274, 93817, 51283, 81228, 48280, 64296, 89835, 12545, 92345, 99448, 58449, 57739, 92294, 8834, 39340, 6847, 86653, 12989, 47510, 51089, 66139, 99350, 27400, 79376, 79562, 61622, 91360, 84701, 70509, 17321, 78722, 6275, 64585, 9575, 42440, 54234, 96591, 31465, 94808, 81865, 6282, 96809, 75508, 55540, 10663, 84006, 83175, 85153, 72310, 79113, 18032, 57218, 91097, 24182, 55787, 76268, 90804, 45083, 8053, 19821, 10566, 77802, 29156, 53062, 61968, 25153, 29596, 36211, 56063, 56353, 89677, 11860, 75005, 48350, 96204, 71725, 18626, 60873, 47905, 31640, 90774, 10192, 62085, 83520, 92971, 80033, 6417, 74495, 32228, 85817, 31895, 10253, 49107, 98566, 66662, 58588, 15600, 28659, 63254, 71483, 37160, 49101, 91115, 42957, 93229, 44583, 60820, 17550, 22756, 21612, 82520, 90393, 74425, 95225, 56946, 73744, 41681, 19132, 18821, 9217, 18228, 24442, 49637, 71586, 70276, 89488, 60300, 99488, 75519, 40705, 59463, 91633, 8994, 62782, 22010, 24895, 61174, 72176, 94719, 99088, 91961, 23992, 89076, 67926, 25852, 92784, 71985, 23347, 89019, 71176, 17354, 59658, 53874, 21238, 80615, 92120, 31155, 7346, 8208, 60295, 28272, 10028, 52318, 11045, 49261, 17462, 69115, 54066, 23968, 72045, 88423, 28204, 17303, 61869, 66230, 24043, 97567, 89289, 40434, 57781, 41718, 80432, 53804, 92648, 72505, 31232, 78504, 46583, 52370, 27817, 52079, 72028, 84262, 13915, 17352, 26270, 94456, 49608, 59189, 56016, 17540, 55660, 32791, 48343, 80543, 31186, 64406, 42596, 8784, 51544, 6651, 26330, 54431, 81889, 42457, 48137, 32326, 23186, 35795, 92632, 77632, 33098, 80613, 54444, 16784, 76007, 78432, 74671, 39584, 29242, 75683)
Average QPS expected = 51711
Timestamp start: 1684539648236
Timestamp end: 1684540569436

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      443.3   267.5   173.5   265.3   292.0   427.9   483.1   510.0   530.4   550.9   581.8   628.9   746.7  3825.9 14275.7   7073.0     7434
read      568.1  1006.3   173.5   225.7   242.8   375.3   466.6   529.3   581.0   643.2   741.4  1276.0  4610.6 10783.6 31468.2  66299.0    67201
read      578.1  1003.4   173.5   232.7   253.4   398.6   493.1   554.6   605.0   676.5   812.4  1204.2  4271.9 12336.3 35267.1  85989.0    85927
read      666.7  1460.5   160.7   233.2   253.7   404.1   504.6   582.1   642.6   733.0   934.7  1673.3  5008.7 28169.9 37506.2  63775.0    63953
read      522.2   860.0   173.5   227.6   244.3   385.7   534.7   603.3   643.3   687.7   743.6   864.6  2883.2 11833.0 31973.6  31427.0    31595
read      368.8   273.4   160.7   222.0   236.1   328.8   384.7   420.2   451.3   491.6   543.2   625.8   807.3  2058.2  9230.7  87475.0    87879
read      440.1   346.5   173.5   258.2   282.8   418.8   472.2   501.9   521.9   543.0   572.6   619.5   850.5  3643.0 17942.4   7364.0     7287
read      410.1   483.0   160.7   222.0   236.1   345.4   415.5   463.9   504.2   554.8   616.6   692.0   974.7  6388.0 17251.9  61611.0    62295
read      421.0   247.9   187.4   260.1   285.1   399.2   448.3   474.7   493.3   513.3   543.1   591.7   753.5  4044.2  7947.3   6363.0     6561
read      524.7   773.3   173.5   229.7   249.2   412.8   529.8   582.5   617.0   658.9   721.4   888.0  2619.6  8412.7 32230.5  22438.0    22532
read      469.5   631.7   173.5   220.4   234.4   344.3   435.5   513.6   575.4   643.3   739.9   974.3  1885.2  8495.9 17556.5  60590.0    60653
read      382.5   308.5   173.5   217.0   228.7   323.3   389.9   438.8   485.8   542.8   603.2   681.0   915.9  3105.8  8471.6  59577.0    59076
read      382.8   410.1   173.5   214.8   227.2   318.8   383.8   434.9   483.6   538.1   596.6   666.9   803.6  6259.3 11605.6  59952.0    60154
read      425.5   403.9   173.5   220.4   233.6   370.7   483.0   529.8   558.2   586.3   622.8   673.7   922.1  3777.5 24358.8  22901.0    22964
read      500.4  1018.2   173.5   243.2   266.3   415.2   474.9   511.2   534.9   561.3   593.2   653.9  3326.2 12346.1 38485.3   8191.0     8172
read      606.6  1316.6   173.5   221.2   237.8   435.5   564.4   639.0   693.2   754.0   827.7   957.5  4667.6 28715.2 35359.4  27510.0    27652
read      528.2   893.7   173.5   218.9   233.8   419.0   538.9   612.7   665.4   729.4   804.1   923.6  1693.6  8827.8 43422.8  37561.0    37594
read      590.5  1102.6   173.5   223.0   241.2   433.1   559.7   633.4   688.5   742.0   801.4   926.3  4831.9 10453.1 31786.0  24512.0    24367
read      529.3   886.2   173.5   218.3   233.8   420.8   542.5   615.2   671.5   732.5   799.8   907.3  1605.6  9327.2 36592.4  33911.0    33771
read      401.1   531.5   160.7   216.6   228.5   317.9   371.6   407.7   443.0   494.2   565.9   696.7  1714.7  7595.3 24918.8  84706.0    84944
read      365.4   336.4   160.7   215.2   227.5   312.9   365.2   398.4   428.4   468.8   529.5   624.1  1264.0  3004.5 11192.8  85951.0    85666
read      385.3   281.5   173.5   215.2   227.6   324.5   397.2   460.6   511.8   567.1   622.7   684.2   832.8  3989.3 10459.2  52457.0    51918
read      410.4   229.1   160.7   219.0   231.9   345.8   458.9   532.5   573.8   613.6   656.3   715.6   857.2  2736.9  7725.3  34321.0    34406
read      431.6   516.4   173.5   218.3   231.4   351.9   479.1   541.1   576.9   611.9   649.3   708.9  1042.0  4809.7 30249.5  28884.0    28664
read      399.7   316.8   173.5   215.0   227.8   331.8   431.0   502.9   548.3   592.6   636.7   703.2   867.3  2737.3 12459.0  38647.0    38289
read      442.5   597.7   173.5   222.0   236.8   380.7   485.7   530.1   558.4   587.2   623.6   678.3  1259.9  6378.9 35981.1  20873.0    20658
read      517.5   923.0   173.5   230.4   248.6   439.8   526.8   568.3   597.1   630.8   674.5   743.1  1934.2 12654.5 31858.1  13824.0    13840
read      463.0   993.9   160.7   217.7   231.6   334.0   386.9   421.0   451.8   496.8   572.3   852.4  2148.7 12303.0 35315.2  93274.0    93419
read      349.9   558.8   160.7   213.8   225.8   305.6   349.6   376.6   398.3   427.8   471.1   545.4   708.0  5605.6 31517.7  98356.0    98284
read      366.4   381.7   160.7   213.0   225.2   308.7   364.1   402.5   440.0   492.6   558.0   634.3   860.6  5523.9 12739.5  71059.0    71313
read      404.7   258.1   173.5   217.8   230.9   338.7   430.7   505.5   556.8   604.7   653.7   717.6   896.8  4450.4  7202.8  41945.0    42089
read      400.9   416.2   160.7   216.4   228.7   332.4   413.1   486.1   537.7   589.9   641.0   707.4   863.2  4484.5 15858.9  46825.0    46458
read      421.7   372.2   173.5   216.2   229.0   341.2   466.7   531.4   568.4   604.5   641.8   693.0  1270.6  5149.6 12399.2  30800.0    30755
read      407.2   431.5   173.5   213.3   226.0   323.9   410.9   488.7   540.7   589.3   633.9   693.1  1042.0  8159.0 11814.1  42726.0    42889
read      343.0   267.4   160.7   212.6   224.8   303.9   350.6   379.7   402.4   436.8   486.1   566.5   791.0  3798.3  7489.0  93530.0    93552
read      387.3   351.6   160.7   215.4   227.4   316.5   379.0   426.9   471.5   529.5   595.6   677.0  1390.6  4882.4  9050.6  65193.0    65694
read      419.8   294.7   160.7   220.5   234.5   351.9   475.5   536.7   572.0   608.4   647.7   702.8   894.1  3717.2 10676.5  29674.0    29574
read      393.1   429.6   160.7   214.5   226.9   322.8   397.7   461.3   514.4   567.0   619.9   686.8   984.0  4504.5 16802.5  51821.0    51355
read      371.3   346.0   160.7   213.9   226.2   314.1   373.3   418.1   457.2   510.6   574.9   654.9   835.0  4392.3  7996.3  67109.0    67361
read      535.3  1246.9   173.5   229.2   246.5   419.3   503.1   538.7   563.1   589.8   624.6   684.1  3468.2 23267.0 35637.5  16361.0    16287
read      360.4   424.2   160.7   213.9   225.8   307.6   360.6   395.0   425.4   466.7   524.4   605.8   803.4  4933.2 19666.9  80919.0    81508
read      358.6   429.3   160.7   213.5   225.5   306.1   356.4   387.5   412.4   448.6   502.0   585.6   860.6  5333.7 22352.8  87545.0    87619
read      362.8   364.4   160.7   216.9   229.3   320.0   371.5   402.5   429.1   462.7   508.3   583.3   802.3  4437.3 17590.5  99204.0    99068
read      395.9   509.1   160.7   213.1   225.6   320.5   393.9   453.4   505.4   559.3   616.6   682.4   846.1  7314.6 28543.7  51132.0    51267
read      435.3   338.8   173.5   233.2   251.1   415.9   482.1   514.8   535.3   558.4   589.3   633.0   879.9  3919.4 12723.6  12009.0    11822
read      399.3   716.2   173.5   218.8   231.2   326.1   380.6   414.0   440.9   476.6   527.9   614.0  1193.3 10967.6 31289.8  96607.0    97494
read      361.1   360.3   173.5   216.7   228.6   316.9   368.8   399.9   426.5   460.4   507.3   583.1   777.3  6635.7  8628.9  97272.0    97350
read      385.7   442.9   160.7   213.4   225.9   317.3   382.6   434.7   485.3   540.5   600.0   668.3   844.5  5258.1 24715.5  55769.0    55460
read      360.8   361.9   160.7   213.9   226.1   310.6   362.8   395.7   424.4   464.3   520.9   602.3   792.8  5190.1 13742.3  86004.0    85984
read      363.0   451.8   160.7   215.2   227.3   311.5   364.2   397.8   428.4   470.3   527.4   607.5   790.0  5862.4 30544.6  82168.0    82043
read      395.7   345.5   160.7   216.6   229.1   328.4   400.2   459.5   508.7   561.8   617.4   685.4   947.2  4786.9  8727.2  52907.0    52873
read      437.2   290.3   173.5   229.5   247.2   413.6   487.6   519.1   540.5   565.5   593.6   646.6   995.5  3926.1  8519.0  14166.0    13911
